# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:145.933236
# # sites:
# # POT  SCF 100  7.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.234 Rnm= 1.315 K  shell
# # Pot 1 Z=60 Rmt= 1.663 Rnm= 1.756
# # Pot 2 Z=29 Rmt= 1.234 Rnm= 1.315
# # Pot 3 Z= 8 Rmt= 1.068 Rnm= 1.120
# # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-7.989E+00eV kf=2.082E+00 Vint=-1.735E+01eV Rs_int= 1.742
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.4517E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8984.637    -11.799  -1.000  4.28776E-02  5.67650E-02 -1.38874E-02
    8984.935    -11.500  -0.960  4.55568E-02  6.09721E-02 -1.54153E-02
    8985.222    -11.213  -0.920  4.85229E-02  6.56539E-02 -1.71310E-02
    8985.496    -10.939  -0.880  5.18221E-02  7.08808E-02 -1.90587E-02
    8985.758    -10.677  -0.840  5.55095E-02  7.67348E-02 -2.12253E-02
    8986.008    -10.427  -0.800  5.96504E-02  8.33112E-02 -2.36608E-02
    8986.246    -10.189  -0.760  6.43211E-02  9.07190E-02 -2.63979E-02
    8986.471     -9.964  -0.720  6.96098E-02  9.90819E-02 -2.94721E-02
    8986.685     -9.750  -0.680  7.56154E-02  1.08536E-01 -3.29205E-02
    8986.886     -9.549  -0.640  8.24450E-02  1.19225E-01 -3.67799E-02
    8987.075     -9.360  -0.600  9.02065E-02  1.31290E-01 -4.10836E-02
    8987.252     -9.183  -0.560  9.89961E-02  1.44852E-01 -4.58563E-02
    8987.416     -9.019  -0.520  1.08878E-01  1.59984E-01 -5.11057E-02
    8987.569     -8.866  -0.480  1.19858E-01  1.76670E-01 -5.68125E-02
    8987.709     -8.726  -0.440  1.31845E-01  1.94764E-01 -6.29181E-02
    8987.837     -8.598  -0.400  1.44632E-01  2.13948E-01 -6.93160E-02
    8987.953     -8.482  -0.360  1.57876E-01  2.33726E-01 -7.58502E-02
    8988.056     -8.379  -0.320  1.71124E-01  2.53451E-01 -8.23263E-02
    8988.148     -8.287  -0.280  1.83869E-01  2.72403E-01 -8.85342E-02
    8988.227     -8.208  -0.240  1.95621E-01  2.89895E-01 -9.42744E-02
    8988.294     -8.141  -0.200  2.05971E-01  3.05349E-01 -9.93772E-02
    8988.349     -8.086  -0.160  2.14635E-01  3.18344E-01 -1.03709E-01
    8988.392     -8.043  -0.120  2.21443E-01  3.28613E-01 -1.07170E-01
    8988.422     -8.013  -0.080  2.26318E-01  3.36008E-01 -1.09690E-01
    8988.447     -7.989   0.000  2.30198E-01  3.41948E-01 -1.11750E-01
    8988.501     -7.934   0.120  2.38638E-01  3.55349E-01 -1.16711E-01
    8988.544     -7.891   0.160  2.45163E-01  3.65739E-01 -1.20576E-01
    8988.599     -7.836   0.200  2.53346E-01  3.79011E-01 -1.25665E-01
    8988.666     -7.769   0.240  2.62861E-01  3.94957E-01 -1.32096E-01
    8988.745     -7.690   0.280  2.73164E-01  4.13248E-01 -1.40084E-01
    8988.837     -7.598   0.320  2.83454E-01  4.33405E-01 -1.49951E-01
    8988.940     -7.495   0.360  2.92635E-01  4.54815E-01 -1.62180E-01
    8989.056     -7.379   0.400  2.99482E-01  4.76846E-01 -1.77364E-01
    8989.184     -7.251   0.440  3.02920E-01  4.98902E-01 -1.95982E-01
    8989.324     -7.111   0.480  3.02494E-01  5.20539E-01 -2.18045E-01
    8989.477     -6.958   0.520  2.98733E-01  5.41471E-01 -2.42738E-01
    8989.641     -6.794   0.560  2.93092E-01  5.61527E-01 -2.68435E-01
    8989.818     -6.617   0.600  2.87473E-01  5.80693E-01 -2.93220E-01
    8990.007     -6.428   0.640  2.83515E-01  5.99010E-01 -3.15495E-01
    8990.208     -6.227   0.680  2.82147E-01  6.16581E-01 -3.34434E-01
    8990.422     -6.014   0.720  2.83531E-01  6.33485E-01 -3.49954E-01
    8990.647     -5.788   0.760  2.87286E-01  6.49838E-01 -3.62551E-01
    8990.885     -5.550   0.800  2.92539E-01  6.65705E-01 -3.73166E-01
    8991.135     -5.300   0.840  2.98093E-01  6.81181E-01 -3.83088E-01
