# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.268 Rnm= 1.335 K  shell
# # Pot 1 Z=29 Rmt= 1.307 Rnm= 1.370
# # Pot 2 Z= 5 Rmt= 0.845 Rnm= 1.005
# # Pot 3 Z= 8 Rmt= 0.880 Rnm= 1.014
# # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-5.517E+00eV kf=2.498E+00 Vint=-1.858E+01eV Rs_int= 1.452
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.5066E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8983.300     -9.327  -1.000  4.13838E-02  5.14823E-02 -1.00984E-02
    8983.599     -9.028  -0.960  4.38003E-02  5.52330E-02 -1.14328E-02
    8983.886     -8.742  -0.920  4.64254E-02  5.94066E-02 -1.29812E-02
    8984.160     -8.468  -0.880  4.92831E-02  6.40662E-02 -1.47831E-02
    8984.422     -8.205  -0.840  5.24004E-02  6.92856E-02 -1.68852E-02
    8984.672     -7.956  -0.800  5.58070E-02  7.51502E-02 -1.93432E-02
    8984.910     -7.718  -0.760  5.95358E-02  8.17584E-02 -2.22226E-02
    8985.135     -7.492  -0.720  6.36221E-02  8.92215E-02 -2.55994E-02
    8985.349     -7.279  -0.680  6.81029E-02  9.76624E-02 -2.95595E-02
    8985.550     -7.078  -0.640  7.30150E-02  1.07211E-01 -3.41961E-02
    8985.739     -6.889  -0.600  7.83915E-02  1.17995E-01 -3.96037E-02
    8985.916     -6.712  -0.560  8.42577E-02  1.30125E-01 -4.58669E-02
    8986.080     -6.547  -0.520  9.06233E-02  1.43665E-01 -5.30418E-02
    8986.233     -6.395  -0.480  9.74732E-02  1.58604E-01 -6.11305E-02
    8986.373     -6.255  -0.440  1.04757E-01  1.74809E-01 -7.00514E-02
    8986.501     -6.127  -0.400  1.12380E-01  1.91995E-01 -7.96146E-02
    8986.617     -6.011  -0.360  1.20198E-01  2.09714E-01 -8.95159E-02
    8986.720     -5.907  -0.320  1.28020E-01  2.27382E-01 -9.93621E-02
    8986.812     -5.816  -0.280  1.35625E-01  2.44354E-01 -1.08729E-01
    8986.891     -5.737  -0.240  1.42779E-01  2.60009E-01 -1.17230E-01
