# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.306 Rnm= 1.370 K  shell
# # Pot 1 Z=29 Rmt= 1.267 Rnm= 1.335
# # Pot 2 Z= 5 Rmt= 0.841 Rnm= 1.005
# # Pot 3 Z= 8 Rmt= 0.893 Rnm= 1.023
# # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-6.099E+00eV kf=2.488E+00 Vint=-1.846E+01eV Rs_int= 1.458
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.4850E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8983.287     -9.909  -1.000  4.00005E-02  4.90518E-02 -9.05134E-03
    8983.586     -9.610  -0.960  4.21754E-02  5.25245E-02 -1.03491E-02
    8983.872     -9.324  -0.920  4.45125E-02  5.63806E-02 -1.18681E-02
    8984.146     -9.050  -0.880  4.70267E-02  6.06767E-02 -1.36500E-02
    8984.409     -8.787  -0.840  4.97344E-02  6.54788E-02 -1.57444E-02
    8984.658     -8.538  -0.800  5.26532E-02  7.08636E-02 -1.82104E-02
    8984.896     -8.300  -0.760  5.58022E-02  7.69190E-02 -2.11168E-02
    8985.122     -8.074  -0.720  5.92010E-02  8.37445E-02 -2.45434E-02
    8985.335     -7.861  -0.680  6.28697E-02  9.14497E-02 -2.85800E-02
    8985.536     -7.660  -0.640  6.68271E-02  1.00151E-01 -3.33236E-02
    8985.725     -7.471  -0.600  7.10886E-02  1.09961E-01 -3.88727E-02
    8985.902     -7.294  -0.560  7.56627E-02  1.20979E-01 -4.53161E-02
    8986.067     -7.129  -0.520  8.05460E-02  1.33261E-01 -5.27155E-02
    8986.219     -6.977  -0.480  8.57161E-02  1.46797E-01 -6.10806E-02
    8986.359     -6.837  -0.440  9.11240E-02  1.61465E-01 -7.03412E-02
    8986.487     -6.709  -0.400  9.66884E-02  1.77011E-01 -8.03224E-02
    8986.603     -6.593  -0.360  1.02294E-01  1.93030E-01 -9.07364E-02
    8986.707     -6.489  -0.320  1.07798E-01  2.09001E-01 -1.01202E-01
    8986.798     -6.398  -0.280  1.13045E-01  2.24341E-01 -1.11296E-01
    8986.877     -6.319  -0.240  1.17884E-01  2.38493E-01 -1.20610E-01
    8986.944     -6.252  -0.200  1.22181E-01  2.50994E-01 -1.28813E-01
    8986.999     -6.197  -0.160  1.25829E-01  2.61503E-01 -1.35673E-01
    8987.042     -6.154  -0.120  1.28746E-01  2.69805E-01 -1.41059E-01
    8987.072     -6.124  -0.080  1.30872E-01  2.75783E-01 -1.44911E-01
    8987.097     -6.099   0.000  1.32612E-01  2.80585E-01 -1.47973E-01
    8987.152     -6.044   0.120  1.36762E-01  2.91405E-01 -1.54644E-01
    8987.194     -6.002   0.160  1.39947E-01  2.99805E-01 -1.59858E-01
    8987.249     -5.947   0.200  1.44098E-01  3.10519E-01 -1.66422E-01
    8987.316     -5.880   0.240  1.49234E-01  3.23393E-01 -1.74159E-01
    8987.396     -5.800   0.280  1.55440E-01  3.38153E-01 -1.82713E-01
    8987.487     -5.709   0.320  1.62779E-01  3.54385E-01 -1.91607E-01
    8987.591     -5.605   0.360  1.71460E-01  3.71645E-01 -2.00185E-01
    8987.706     -5.490   0.400  1.81730E-01  3.89374E-01 -2.07644E-01
    8987.834     -5.362   0.440  1.94037E-01  4.07126E-01 -2.13089E-01
    8987.975     -5.221   0.480  2.09007E-01  4.24521E-01 -2.15514E-01
    8988.127     -5.069   0.520  2.27467E-01  4.41328E-01 -2.13861E-01
    8988.292     -4.904   0.560  2.50440E-01  4.57468E-01 -2.07029E-01
    8988.468     -4.728   0.600  2.78776E-01  4.72916E-01 -1.94140E-01
    8988.657     -4.539   0.640  3.12701E-01  4.87709E-01 -1.75008E-01
    8988.859     -4.337   0.680  3.51044E-01  5.01982E-01 -1.50938E-01
    8989.072     -4.124   0.720  3.90799E-01  5.15780E-01 -1.24981E-01
    8989.298     -3.899   0.760  4.28916E-01  5.29248E-01 -1.00331E-01
    8989.535     -3.661   0.800  4.64236E-01  5.42464E-01 -7.82281E-02
    8989.785     -3.411   0.840  4.95738E-01  5.55496E-01 -5.97588E-02
    8990.047     -3.149   0.880  5.17925E-01  5.68417E-01 -5.04922E-02
    8990.322     -2.874   0.920  5.22889E-01  5.81309E-01 -5.84200E-02
    8990.608     -2.588   0.960  5.11222E-01  5.94186E-01 -8.29646E-02
    8990.907     -2.289   1.000  4.96568E-01  6.07088E-01 -1.10519E-01
    8991.218     -1.978   1.040  4.95395E-01  6.20027E-01 -1.24632E-01
    8991.541     -1.655   1.080  5.15852E-01  6.33051E-01 -1.17199E-01
    8991.876     -1.320   1.120  5.54599E-01  6.46141E-01 -9.15425E-02
    8992.224     -0.972   1.160  5.99656E-01  6.59310E-01 -5.96545E-02
    8992.583     -0.613   1.200  6.37010E-01  6.72547E-01 -3.55373E-02
    8992.955     -0.241   1.240  6.58179E-01  6.85880E-01 -2.77012E-02
    8993.339      0.143   1.280  6.65332E-01  6.99249E-01 -3.39169E-02
    8993.735      0.539   1.320  6.70315E-01  7.12677E-01 -4.23621E-02
    8994.144      0.948   1.360  6.85912E-01  7.26117E-01 -4.02052E-02
    8994.564      1.368   1.400  7.18942E-01  7.39587E-01 -2.06445E-02
    8994.997      1.801   1.440  7.68506E-01  7.53017E-01  1.54888E-02
    8995.442      2.246   1.480  8.26829E-01  7.66420E-01  6.04085E-02
    8995.899      2.703   1.520  8.85875E-01  7.79766E-01  1.06109E-01
    8996.369      3.173   1.560  9.44375E-01  7.93002E-01  1.51373E-01
    8996.850      3.654   1.600  9.95650E-01  8.06117E-01  1.89533E-01
    8997.344      4.148   1.640  1.02735E+00  8.19080E-01  2.08267E-01
    8997.850      4.654   1.680  1.03738E+00  8.31855E-01  2.05526E-01
    8998.368      5.172   1.720  1.03662E+00  8.44429E-01  1.92192E-01
    8998.899      5.703   1.760  1.03707E+00  8.56769E-01  1.80299E-01
    8999.441      6.245   1.800  1.03796E+00  8.68821E-01  1.69140E-01
    8999.996      6.800   1.840  1.03529E+00  8.80571E-01  1.54721E-01
    9000.563      7.367   1.880  1.02953E+00  8.91986E-01  1.37543E-01
    9001.142      7.946   1.920  1.01558E+00  9.03052E-01  1.12530E-01
    9001.733      8.537   1.960  9.87388E-01  9.13739E-01  7.36483E-02
    9002.337      9.141   2.000  9.53423E-01  9.24014E-01  2.94090E-02
    9002.953      9.756   2.040  9.36010E-01  9.33846E-01  2.16379E-03
    9003.580     10.384   2.080  9.39869E-01  9.43247E-01 -3.37747E-03
    9004.220     11.024   2.120  9.63079E-01  9.52170E-01  1.09093E-02
    9004.873     11.677   2.160  1.00900E+00  9.60627E-01  4.83764E-02
    9005.537     12.341   2.200  1.07433E+00  9.68592E-01  1.05739E-01
    9006.214     13.018   2.240  1.14458E+00  9.76061E-01  1.68522E-01
    9006.903     13.707   2.280  1.18558E+00  9.83008E-01  2.02576E-01
    9007.604     14.408   2.320  1.17773E+00  9.89433E-01  1.88300E-01
    9008.317     15.121   2.360  1.15375E+00  9.95355E-01  1.58395E-01
    9009.042     15.846   2.400  1.14793E+00  1.00078E+00  1.47154E-01
    9009.780     16.584   2.440  1.15378E+00  1.00566E+00  1.48121E-01
    9010.530     17.334   2.480  1.16070E+00  1.01006E+00  1.50639E-01
    9011.292     18.096   2.520  1.18010E+00  1.01396E+00  1.66139E-01
    9012.066     18.870   2.560  1.21800E+00  1.01738E+00  2.00619E-01
    9012.852     19.656   2.600  1.25624E+00  1.02031E+00  2.35927E-01
    9013.651     20.455   2.640  1.26565E+00  1.02281E+00  2.42849E-01
    9014.462     21.266   2.680  1.22827E+00  1.02486E+00  2.03414E-01
    9015.285     22.089   2.720  1.15544E+00  1.02648E+00  1.28968E-01
    9016.120     22.924   2.760  1.07673E+00  1.02771E+00  4.90240E-02
    9016.967     23.771   2.800  1.00753E+00  1.02855E+00 -2.10154E-02
    9017.827     24.631   2.840  9.42830E-01  1.02902E+00 -8.61954E-02
    9018.698     25.502   2.880  8.80121E-01  1.02919E+00 -1.49071E-01
    9019.582     26.386   2.920  8.29720E-01  1.02902E+00 -1.99296E-01
    9020.478     27.282   2.960  7.95688E-01  1.02855E+00 -2.32864E-01
    9021.387     28.191   3.000  7.76849E-01  1.02783E+00 -2.50983E-01
    9022.307     29.111   3.040  7.70547E-01  1.02685E+00 -2.56301E-01
    9023.240     30.044   3.080  7.72914E-01  1.02567E+00 -2.52756E-01
    9024.185     30.989   3.120  7.81096E-01  1.02427E+00 -2.43175E-01
    9025.142     31.946   3.160  7.92938E-01  1.02270E+00 -2.29764E-01
    9026.111     32.915   3.200  8.06659E-01  1.02098E+00 -2.14316E-01
    9027.093     33.897   3.240  8.21414E-01  1.01914E+00 -1.97729E-01
    9028.086     34.890   3.280  8.37205E-01  1.01717E+00 -1.79965E-01
    9029.092     35.896   3.320  8.54279E-01  1.01511E+00 -1.60833E-01
    9030.110     36.914   3.360  8.72713E-01  1.01300E+00 -1.40284E-01
    9031.140     37.944   3.400  8.92502E-01  1.01082E+00 -1.18313E-01
    9032.183     38.987   3.440  9.13247E-01  1.00861E+00 -9.53678E-02
    9033.237     40.041   3.480  9.34575E-01  1.00638E+00 -7.18090E-02
    9034.304     41.108   3.520  9.56700E-01  1.00415E+00 -4.74519E-02
    9035.383     42.187   3.560  9.79861E-01  1.00194E+00 -2.20837E-02
    9036.474     43.278   3.600  1.00380E+00  9.99748E-01  4.05668E-03
    9037.578     44.382   3.640  1.02793E+00  9.97592E-01  3.03385E-02
    9038.693     45.497   3.680  1.05140E+00  9.95500E-01  5.59042E-02
    9039.821     46.625   3.720  1.07310E+00  9.93459E-01  7.96423E-02
    9040.961     47.765   3.760  1.09197E+00  9.91492E-01  1.00476E-01
    9042.113     48.917   3.800  1.10690E+00  9.89606E-01  1.17290E-01
    9043.277     50.081   3.840  1.11678E+00  9.87803E-01  1.28978E-01
    9044.454     51.258   3.880  1.12087E+00  9.86108E-01  1.34758E-01
    9045.643     52.447   3.920  1.11888E+00  9.84504E-01  1.34373E-01
    9046.844     53.647   3.960  1.11102E+00  9.83014E-01  1.28008E-01
    9048.057     54.861   4.000  1.09817E+00  9.81642E-01  1.16526E-01
    9049.282     56.086   4.040  1.08209E+00  9.80389E-01  1.01704E-01
    9050.519     57.323   4.080  1.06504E+00  9.79256E-01  8.57873E-02
    9051.769     58.573   4.120  1.04912E+00  9.78243E-01  7.08767E-02
    9053.031     59.835   4.160  1.03567E+00  9.77352E-01  5.83187E-02
    9054.305     61.109   4.200  1.02501E+00  9.76584E-01  4.84239E-02
